 420, 276.855
 421, 276.861
 422, 276.867
 423, 276.873
 424, 276.878
 425, 276.883
 426, 276.887
 427, 276.890
 428, 276.893
 429, 276.895
 430, 276.896
 431, 276.897
 432, 276.897
 433, 276.897
 434, 276.896
 435, 276.894
 436, 276.892
 437, 276.889
 438, 276.886
 439, 276.882
 440, 276.878
 441, 276.873
 442, 276.868
 443, 276.863
 444, 276.857
 445, 276.851
 446, 276.845
 447, 276.839
 448, 276.832
 449, 276.825
 450, 276.817
 451, 276.810
 452, 276.803
 453, 276.795
 454, 276.787
 455, 276.779
 456, 276.772
 457, 276.764
 458, 276.756
 459, 276.748
 460, 276.740
 461, 276.733
 462, 276.725
 463, 276.717
 464, 276.710
 465, 276.703
 466, 276.695
 467, 276.688
 468, 276.681
 469, 276.673
 470, 276.666
 471, 276.659
 472, 276.651
 473, 276.643
 474, 276.635
 475, 276.628
 476, 276.620
 477, 276.611
 478, 276.603
 479, 276.594
 480, 276.585
 481, 276.576
 482, 276.567
 483, 276.557
 484, 276.547
 485, 276.536
 486, 276.526
 487, 276.515
 488, 276.503
 489, 276.491
 490, 276.479
 491, 276.466
 492, 276.452
 493, 276.439
 494, 276.424
 495, 276.409
 496, 276.394
 497, 276.378
 498, 276.361
 499, 276.344
 500, 276.326
 501, 276.308
 502, 276.289
 503, 276.269
 504, 276.250
 505, 276.230
 506, 276.210
 507, 276.190
 508, 276.169
 509, 276.150
 510, 276.130
 511, 276.111
 512, 276.092
 513, 276.074
 514, 276.057
 515, 276.040
 516, 276.025
 517, 276.010
 518, 275.997
 519, 275.984
 520, 275.973
 521, 275.964
 522, 275.956
 523, 275.949
 524, 275.945
 525, 275.942
 526, 275.941
 527, 275.942
 528, 275.945
 529, 275.950
 530, 275.958
 531, 275.968
 532, 275.981
 533, 275.997
 534, 276.015
 535, 276.036
 536, 276.060
 537, 276.087
 538, 276.117
 539, 276.150
 540, 276.185
 541, 276.223
 542, 276.264
 543, 276.306
 544, 276.349
 545, 276.395
 546, 276.442
 547, 276.490
 548, 276.539
 549, 276.588
 550, 276.638
 551, 276.688
 552, 276.739
 553, 276.789
 554, 276.839
 555, 276.888
 556, 276.936
 557, 276.983
 558, 277.029
 559, 277.074
 560, 277.117
 561, 277.158
 562, 277.197
 563, 277.233
 564, 277.267
 565, 277.299
 566, 277.327
 567, 277.352
 568, 277.374
 569, 277.392
 570, 277.406
 571, 277.416
 572, 277.422
 573, 277.423
 574, 277.421
 575, 277.414
 576, 277.405
 577, 277.392
 578, 277.376
 579, 277.358
 580, 277.337
 581, 277.316
 582, 277.292
 583, 277.268
 584, 277.243
 585, 277.217
 586, 277.192
 587, 277.167
 588, 277.142
 589, 277.119
 590, 277.097
 591, 277.077
 592, 277.058
 593, 277.043
 594, 277.029
 595, 277.019
 596, 277.013
 597, 277.010
 598, 277.010
 599, 277.014
 600, 277.021
 601, 277.031
 602, 277.044
 603, 277.060
 604, 277.079
 605, 277.101
 606, 277.124
 607, 277.151
 608, 277.179
 609, 277.209
 610, 277.242
 611, 277.276
 612, 277.313
 613, 277.351
 614, 277.390
 615, 277.431
 616, 277.473
 617, 277.516
 618, 277.560
 619, 277.605
 620, 277.651
 621, 277.697
 622, 277.744
 623, 277.792
 624, 277.839
 625, 277.887
 626, 277.935
 627, 277.983
 628, 278.031
 629, 278.078
 630, 278.125
 631, 278.171
 632, 278.217
 633, 278.262
 634, 278.305
 635, 278.349
 636, 278.391
 637, 278.433
 638, 278.474
 639, 278.514
 640, 278.553
 641, 278.592
 642, 278.630
 643, 278.667
 644, 278.704
 645, 278.740
 646, 278.775
 647, 278.810
 648, 278.844
 649, 278.877
 650, 278.910
 651, 278.942
 652, 278.974
 653, 279.005
 654, 279.036
 655, 279.066
 656, 279.095
 657, 279.124
 658, 279.153
 659, 279.181
 660, 279.208
 661, 279.235
 662, 279.262
 663, 279.288
 664, 279.314
 665, 279.339
 666, 279.364
 667, 279.389
 668, 279.413
 669, 279.436
 670, 279.460
 671, 279.483
 672, 279.505
 673, 279.526
 674, 279.547
 675, 279.567
 676, 279.587
 677, 279.605
 678, 279.623
 679, 279.639
 680, 279.654
 681, 279.668
 682, 279.681
 683, 279.692
 684, 279.702
 685, 279.710
 686, 279.717
 687, 279.722
 688, 279.726
 689, 279.728
 690, 279.728
 691, 279.726
 692, 279.722
 693, 279.716
 694, 279.708
 695, 279.698
 696, 279.686
 697, 279.671
 698, 279.654
 699, 279.634
 700, 279.612
 701, 279.588
 702, 279.562
 703, 279.534
 704, 279.504
 705, 279.472
 706, 279.439
 707, 279.404
 708, 279.369
 709, 279.332
 710, 279.294
 711, 279.256
 712, 279.217
 713, 279.177
 714, 279.137
 715, 279.097
 716, 279.057
 717, 279.017
 718, 278.978
 719, 278.939
 720, 278.900
 721, 278.862
 722, 278.825
 723, 278.789
 724, 278.755
 725, 278.721
 726, 278.689
 727, 278.659
 728, 278.630
 729, 278.604
 730, 278.579
 731, 278.557
 732, 278.536
 733, 278.518
 734, 278.501
 735, 278.486
 736, 278.473
 737, 278.462
 738, 278.452
 739, 278.444
 740, 278.438
 741, 278.432
 742, 278.428
 743, 278.425
 744, 278.423
 745, 278.422
 746, 278.423
 747, 278.424
 748, 278.425
 749, 278.428
 750, 278.431
 751, 278.435
 752, 278.439
 753, 278.444
 754, 278.449
 755, 278.454
 756, 278.459
 757, 278.465
 758, 278.470
 759, 278.475
 760, 278.481
 761, 278.486
 762, 278.490
 763, 278.494
 764, 278.498
 765, 278.501
 766, 278.504
 767, 278.506
 768, 278.508
 769, 278.509
 770, 278.510
 771, 278.510
 772, 278.510
 773, 278.510
 774, 278.510
 775, 278.510
 776, 278.509
 777, 278.508
 778, 278.507
 779, 278.506
 780, 278.506
 781, 278.505
 782, 278.504
 783, 278.504
 784, 278.503
 785, 278.503
 786, 278.504
 787, 278.504
 788, 278.505
 789, 278.507
 790, 278.509
 791, 278.511
 792, 278.514
 793, 278.517
 794, 278.522
 795, 278.526
 796, 278.532
 797, 278.538
 798, 278.545
 799, 278.553
 800, 278.562
 801, 278.572
 802, 278.582
 803, 278.594
 804, 278.606
 805, 278.618
 806, 278.632
 807, 278.646
 808, 278.661
 809, 278.676
 810, 278.692
 811, 278.708
 812, 278.725
 813, 278.742
 814, 278.760
 815, 278.777
 816, 278.796
 817, 278.814
 818, 278.833
 819, 278.852
 820, 278.871
 821, 278.890
 822, 278.909
 823, 278.928
 824, 278.947
 825, 278.967
 826, 278.986
 827, 279.005
 828, 279.024
 829, 279.042
 830, 279.061
 831, 279.079
 832, 279.097
 833, 279.114
 834, 279.131
 835, 279.148
 836, 279.164
 837, 279.180
 838, 279.195
 839, 279.210
 840, 279.224
 841, 279.238
 842, 279.250
 843, 279.262
 844, 279.274
 845, 279.284
 846, 279.294
 847, 279.303
 848, 279.310
 849, 279.317
 850, 279.323
 851, 279.328
 852, 279.332
 853, 279.335
 854, 279.337
 855, 279.337
 856, 279.336
 857, 279.334
 858, 279.331
 859, 279.326
 860, 279.321
 861, 279.314
 862, 279.306
 863, 279.297
 864, 279.288
 865, 279.277
 866, 279.266
 867, 279.254
 868, 279.241
 869, 279.228
 870, 279.214
 871, 279.200
 872, 279.186
 873, 279.171
 874, 279.156
 875, 279.141
 876, 279.126
 877, 279.111
 878, 279.096
 879, 279.082
 880, 279.067
 881, 279.053
 882, 279.039
 883, 279.025
 884, 279.012
 885, 279.000
 886, 278.988
 887, 278.977
 888, 278.966
 889, 278.957
 890, 278.948
 891, 278.941
 892, 278.934
 893, 278.929
 894, 278.924
 895, 278.921
 896, 278.920
 897, 278.920
 898, 278.921
 899, 278.923
 900, 278.927
 901, 278.933
 902, 278.939
 903, 278.947
 904, 278.955
 905, 278.965
 906, 278.975
 907, 278.986
 908, 278.998
 909, 279.010
 910, 279.023
 911, 279.036
 912, 279.049
 913, 279.063
 914, 279.077
 915, 279.090
 916, 279.104
 917, 279.117
 918, 279.131
 919, 279.144
 920, 279.156
 921, 279.168
 922, 279.180
 923, 279.190
 924, 279.200
 925, 279.209
 926, 279.217
 927, 279.224
 928, 279.230
 929, 279.235
 930, 279.238
 931, 279.240
 932, 279.241
 933, 279.240
 934, 279.237
 935, 279.233
 936, 279.226
 937, 279.218
 938, 279.208
 939, 279.195
 940, 279.181
 941, 279.164
 942, 279.144
 943, 279.123
 944, 279.098
 945, 279.071
 946, 279.042
 947, 279.011
 948, 278.978
 949, 278.943
 950, 278.908
 951, 278.872
 952, 278.836
 953, 278.799
 954, 278.763
 955, 278.728
 956, 278.694
 957, 278.661
 958, 278.631
 959, 278.602
 960, 278.576
 961, 278.552
 962, 278.532
 963, 278.515
 964, 278.502
 965, 278.493
 966, 278.489
 967, 278.490
 968, 278.496
 969, 278.508
 970, 278.525
 971, 278.547
 972, 278.574
 973, 278.606
 974, 278.642
 975, 278.682
 976, 278.726
 977, 278.774
 978, 278.825
 979, 278.879
 980, 278.935
 981, 278.995
 982, 279.056
 983, 279.119
 984, 279.184
 985, 279.251
 986, 279.318
 987, 279.387
 988, 279.456
 989, 279.525
 990, 279.594
 991, 279.664
 992, 279.732
 993, 279.800
 994, 279.867
 995, 279.933
 996, 279.997
 997, 280.059
 998, 280.119
 999, 280.177
1000, 280.232
1001, 280.284
1002, 280.333
1003, 280.379
1004, 280.421
1005, 280.458
1006, 280.492
1007, 280.522
1008, 280.548
1009, 280.572
1010, 280.592
1011, 280.611
1012, 280.627
1013, 280.642
1014, 280.657
1015, 280.670
1016, 280.684
1017, 280.697
1018, 280.712
1019, 280.727
1020, 280.743
1021, 280.762
1022, 280.783
1023, 280.806
1024, 280.833
1025, 280.863
1026, 280.896
1027, 280.934
1028, 280.975
1029, 281.019
1030, 281.067
1031, 281.117
1032, 281.170
1033, 281.226
1034, 281.283
1035, 281.343
1036, 281.404
1037, 281.467
1038, 281.531
1039, 281.596
1040, 281.662
1041, 281.729
1042, 281.796
1043, 281.863
1044, 281.931
1045, 281.998
1046, 282.064
1047, 282.130
1048, 282.194
1049, 282.258
1050, 282.320
1051, 282.380
1052, 282.439
1053, 282.496
1054, 282.550
1055, 282.602
1056, 282.651
1057, 282.697
1058, 282.739
1059, 282.779
1060, 282.815
1061, 282.848
1062, 282.877
1063, 282.904
1064, 282.928
1065, 282.949
1066, 282.968
1067, 282.983
1068, 282.997
1069, 283.008
1070, 283.017
1071, 283.023
1072, 283.028
1073, 283.031
1074, 283.032
1075, 283.031
1076, 283.029
1077, 283.025
1078, 283.020
1079, 283.013
1080, 283.006
1081, 282.997
1082, 282.987
1083, 282.977
1084, 282.966
1085, 282.954
1086, 282.942
1087, 282.929
1088, 282.916
1089, 282.904
1090, 282.890
1091, 282.877
1092, 282.864
1093, 282.852
1094, 282.839
1095, 282.828
1096, 282.816
1097, 282.806
1098, 282.796
1099, 282.787
1100, 282.780
1101, 282.773
1102, 282.768
1103, 282.764
1104, 282.761
1105, 282.760
1106, 282.761
1107, 282.763
1108, 282.767
1109, 282.772
1110, 282.779
1111, 282.788
1112, 282.798
1113, 282.809
1114, 282.822
1115, 282.836
1116, 282.851
1117, 282.867
1118, 282.885
1119, 282.903
1120, 282.922
1121, 282.942
1122, 282.964
1123, 282.986
1124, 283.008
1125, 283.032
1126, 283.056
1127, 283.081
1128, 283.106
1129, 283.132
1130, 283.158
1131, 283.184
1132, 283.211
1133, 283.238
1134, 283.266
1135, 283.293
1136, 283.321
1137, 283.349
1138, 283.377
1139, 283.404
1140, 283.432
1141, 283.460
1142, 283.487
1143, 283.514
1144, 283.541
1145, 283.567
1146, 283.593
1147, 283.618
1148, 283.643
1149, 283.668
1150, 283.691
1151, 283.714
1152, 283.736
1153, 283.758
1154, 283.778
1155, 283.798
1156, 283.817
1157, 283.834
1158, 283.851
1159, 283.866
1160, 283.881
1161, 283.894
1162, 283.906
1163, 283.916
1164, 283.926
1165, 283.935
1166, 283.942
1167, 283.948
1168, 283.954
1169, 283.958
1170, 283.961
1171, 283.964
1172, 283.965
1173, 283.966
1174, 283.965
1175, 283.964
1176, 283.962
1177, 283.959
1178, 283.955
1179, 283.951
1180, 283.946
1181, 283.940
1182, 283.933
1183, 283.926
1184, 283.918
1185, 283.909
1186, 283.900
1187, 283.890
1188, 283.880
1189, 283.869
1190, 283.858
1191, 283.846
1192, 283.833
1193, 283.820
1194, 283.807
1195, 283.794
1196, 283.780
1197, 283.766
1198, 283.751
1199, 283.736
1200, 283.721
1201, 283.706
1202, 283.690
1203, 283.674
1204, 283.658
1205, 283.642
1206, 283.626
1207, 283.610
1208, 283.593
1209, 283.577
1210, 283.560
1211, 283.544
1212, 283.527
1213, 283.510
1214, 283.492
1215, 283.475
1216, 283.457
1217, 283.439
1218, 283.420
1219, 283.401
1220, 283.382
1221, 283.362
1222, 283.342
1223, 283.322
1224, 283.300
1225, 283.279
1226, 283.256
1227, 283.233
1228, 283.210
1229, 283.186
1230, 283.161
1231, 283.135
1232, 283.109
1233, 283.082
1234, 283.054
1235, 283.025
1236, 282.995
1237, 282.964
1238, 282.933
1239, 282.901
1240, 282.867
1241, 282.833
1242, 282.797
1243, 282.761
1244, 282.723
1245, 282.684
1246, 282.644
1247, 282.603
1248, 282.561
1249, 282.517
1250, 282.472
1251, 282.426
1252, 282.378
1253, 282.329
1254, 282.279
1255, 282.228
1256, 282.174
1257, 282.120
1258, 282.063
1259, 282.006
1260, 281.947
1261, 281.888
1262, 281.829
1263, 281.769
1264, 281.710
1265, 281.652
1266, 281.595
1267, 281.539
1268, 281.485
1269, 281.433
1270, 281.384
1271, 281.338
1272, 281.295
1273, 281.256
1274, 281.221
1275, 281.190
1276, 281.164
1277, 281.142
1278, 281.126
1279, 281.113
1280, 281.105
1281, 281.101
1282, 281.101
1283, 281.103
1284, 281.109
1285, 281.118
1286, 281.129
1287, 281.142
1288, 281.158
1289, 281.175
1290, 281.193
1291, 281.213
1292, 281.234
1293, 281.256
1294, 281.278
1295, 281.300
1296, 281.322
1297, 281.343
1298, 281.364
1299, 281.384
1300, 281.403
1301, 281.420
1302, 281.435
1303, 281.449
1304, 281.460
1305, 281.469
1306, 281.475
1307, 281.478
1308, 281.478
1309, 281.475
1310, 281.469
1311, 281.460
1312, 281.448
1313, 281.434
1314, 281.417
1315, 281.398
1316, 281.376
1317, 281.353
1318, 281.327
1319, 281.300
1320, 281.270
1321, 281.239
1322, 281.206
1323, 281.172
1324, 281.136
1325, 281.099
1326, 281.060
1327, 281.021
1328, 280.981
1329, 280.939
1330, 280.897
1331, 280.854
1332, 280.811
1333, 280.767
1334, 280.723
1335, 280.679
1336, 280.635
1337, 280.590
1338, 280.546
1339, 280.501
1340, 280.457
1341, 280.414
1342, 280.371
1343, 280.329
1344, 280.287
1345, 280.246
1346, 280.206
1347, 280.167
1348, 280.130
1349, 280.093
1350, 280.058
1351, 280.024
1352, 279.992
1353, 279.961
1354, 279.932
1355, 279.904
1356, 279.877
1357, 279.851
1358, 279.827
1359, 279.803
1360, 279.781
1361, 279.760
1362, 279.741
1363, 279.722
1364, 279.704
1365, 279.688
1366, 279.672
1367, 279.657
1368, 279.644
1369, 279.631
1370, 279.619
1371, 279.608
1372, 279.598
1373, 279.588
1374, 279.579
1375, 279.571
1376, 279.564
1377, 279.558
1378, 279.552
1379, 279.546
1380, 279.542
1381, 279.537
1382, 279.534
1383, 279.531
1384, 279.528
1385, 279.526
1386, 279.524
1387, 279.523
1388, 279.522
1389, 279.521
1390, 279.520
1391, 279.520
1392, 279.520
1393, 279.521
1394, 279.521
1395, 279.522
1396, 279.522
1397, 279.523
1398, 279.524
1399, 279.525
1400, 279.526
1401, 279.527
1402, 279.528
1403, 279.529
1404, 279.529
1405, 279.530
1406, 279.530
1407, 279.531
1408, 279.531
1409, 279.530
1410, 279.530
1411, 279.529
1412, 279.528
1413, 279.527
1414, 279.529
1415, 279.534
1416, 279.544
1417, 279.561
1418, 279.586
1419, 279.620
1420, 279.665
1421, 279.722
1422, 279.793
1423, 279.880
1424, 279.983
1425, 280.104
1426, 280.245
1427, 280.407
1428, 280.591
1429, 280.800
1430, 281.032
1431, 281.276
1432, 281.516
1433, 281.747
1434, 281.970
1435, 282.185
1436, 282.393
1437, 282.592
1438, 282.784
1439, 282.969
1440, 283.146
1441, 283.316
1442, 283.478
1443, 283.634
1444, 283.783
1445, 283.924
1446, 284.059
1447, 284.187
1448, 284.309
1449, 284.424
1450, 284.532
1451, 284.635
1452, 284.731
1453, 284.822
1454, 284.906
1455, 284.984
1456, 285.057
1457, 285.124
1458, 285.186
1459, 285.242
1460, 285.293
1461, 285.339
1462, 285.380
1463, 285.416
1464, 285.446
1465, 285.473
1466, 285.494
1467, 285.511
1468, 285.523
1469, 285.531
1470, 285.535
1471, 285.535
1472, 285.530
1473, 285.522
1474, 285.510
1475, 285.494
1476, 285.475
1477, 285.452
1478, 285.426
1479, 285.396
1480, 285.363
1481, 285.327
1482, 285.289
1483, 285.247
1484, 285.202
1485, 285.155
1486, 285.106
1487, 285.054
1488, 284.999
1489, 284.943
1490, 284.884
1491, 284.823
1492, 284.761
1493, 284.696
1494, 284.630
1495, 284.562
1496, 284.493
1497, 284.422
1498, 284.350
1499, 284.277
1500, 284.203
1501, 284.128
1502, 284.052
1503, 283.975
1504, 283.898
1505, 283.820
1506, 283.742
1507, 283.663
1508, 283.584
1509, 283.506
1510, 283.427
1511, 283.348
1512, 283.269
1513, 283.191
1514, 283.113
1515, 283.036
1516, 282.959
1517, 282.883
1518, 282.808
1519, 282.733
1520, 282.660
1521, 282.588
1522, 282.518
1523, 282.448
1524, 282.380
1525, 282.314
1526, 282.250
1527, 282.187
1528, 282.126
1529, 282.067
1530, 282.010
1531, 281.956
1532, 281.904
1533, 281.854
1534, 281.807
1535, 281.762
1536, 281.720
1537, 281.681
1538, 281.645
1539, 281.612
1540, 281.582
1541, 281.556
1542, 281.533
1543, 281.513
1544, 281.497
1545, 281.485
1546, 281.476
1547, 281.472
1548, 281.471
1549, 281.475
1550, 281.483
1551, 281.495
1552, 281.511
1553, 281.532
1554, 281.558
1555, 281.589
1556, 281.624
1557, 281.664
1558, 281.710
1559, 281.761
1560, 281.817
1561, 281.878
1562, 281.944
1563, 282.013
1564, 282.084
1565, 282.156
1566, 282.226
1567, 282.295
1568, 282.360
1569, 282.420
1570, 282.474
1571, 282.520
1572, 282.558
1573, 282.584
1574, 282.599
1575, 282.602
1576, 282.589
1577, 282.561
1578, 282.516
1579, 282.452
1580, 282.368
1581, 282.263
1582, 282.135
1583, 281.984
1584, 281.807
1585, 281.603
1586, 281.372
1587, 281.110
1588, 280.818
1589, 280.495
1590, 280.141
1591, 279.761
1592, 279.358
1593, 278.935
1594, 278.497
1595, 278.047
1596, 277.588
1597, 277.125
1598, 276.660
1599, 276.198
1600, 275.741
1601, 275.294
1602, 274.860
1603, 274.442
1604, 274.045
1605, 273.672
1606, 273.326
1607, 273.012
1608, 272.731
1609, 272.490
1610, 272.289
1611, 272.135
1612, 272.025
1613, 271.957
1614, 271.930
1615, 271.939
1616, 271.982
1617, 272.057
1618, 272.160
1619, 272.289
1620, 272.441
1621, 272.613
1622, 272.803
1623, 273.008
1624, 273.224
1625, 273.450
1626, 273.682
1627, 273.918
1628, 274.155
1629, 274.389
1630, 274.620
1631, 274.845
1632, 275.065
1633, 275.279
1634, 275.486
1635, 275.685
1636, 275.877
1637, 276.060
1638, 276.233
1639, 276.397
1640, 276.550
1641, 276.693
1642, 276.825
1643, 276.946
1644, 277.057
1645, 277.158
1646, 277.250
1647, 277.332
1648, 277.406
1649, 277.470
1650, 277.526
1651, 277.574
1652, 277.615
1653, 277.647
1654, 277.673
1655, 277.691
1656, 277.703
1657, 277.709
1658, 277.708
1659, 277.702
1660, 277.690
1661, 277.673
1662, 277.651
1663, 277.624
1664, 277.594
